Channel,User,Ts,Year,Month,Day,Hour,Minute,Second
pr_communication,U7CC9DP98,1517488689.000562,70,0,0,14,31,28
pr_communication,U7C2YBD7D,1517488795.000522,70,0,0,14,31,28
pr_communication,U7C2YBD7D,1517488801.000134,70,0,0,14,31,28
pr_communication,U7C2YBD7D,1517488827.000368,70,0,0,14,31,28
pr_communication,U7CC9DP98,1517489289.000272,70,0,0,14,31,29
pr_communication,U7C2YBD7D,1517491658.000057,70,0,0,14,31,31
pr_communication,U7PUGSSMR,1517491699.000207,70,0,0,14,31,31
pr_communication,U7C2YBD7D,1517491709.000469,70,0,0,14,31,31
pr_communication,U7G52NFN2,1517491865.000374,70,0,0,14,31,31
pr_communication,U7G52NFN2,1517491892.000256,70,0,0,14,31,31
pr_communication,U7CC9DP98,1517492600.000417,70,0,0,14,31,32
pr_communication,U7BS22HB3,1517492790.000221,70,0,0,14,31,32
pr_communication,U7C2YBD7D,1517493053.000340,70,0,0,14,31,33
pr_communication,U7BS22HB3,1517493581.000127,70,0,0,14,31,33
pr_communication,U7C2YBD7D,1517493661.000089,70,0,0,14,31,33
pr_communication,U7C2YBD7D,1517493733.000837,70,0,0,14,31,33
pr_communication,U7DET4PSP,1517494209.000323,70,0,0,14,31,34
pr_communication,U7PUGSSMR,1517494231.000441,70,0,0,14,31,34
pr_communication,U7CC9DP98,1517494373.000122,70,0,0,14,31,34
pr_communication,U7DET4PSP,1517494613.000315,70,0,0,14,31,34
pr_communication,U7C2YBD7D,1517494689.000674,70,0,0,14,31,34
pr_communication,U7C2YBD7D,1517494703.000343,70,0,0,14,31,34
pr_communication,U7DET4PSP,1517494747.000439,70,0,0,14,31,34
pr_communication,U7C2YBD7D,1517495646.000476,70,0,0,14,31,35
pr_communication,U7PUGSSMR,1517495810.000552,70,0,0,14,31,35
pr_communication,U7PUGSSMR,1517500532.000485,70,0,0,14,31,40
pr_communication,U7PUGSSMR,1517500606.000059,70,0,0,14,31,40
pr_communication,U7G52NFN2,1517507404.000812,70,0,0,14,31,47
pr_communication,U7G52NFN2,1517507464.000076,70,0,0,14,31,47
pr_communication,U7DET4PSP,1517507620.000154,70,0,0,14,31,47
pr_communication,U7G52NFN2,1517507771.000341,70,0,0,14,31,47
pr_communication,U7DET4PSP,1517507844.000064,70,0,0,14,31,47
pr_communication,U7DET4PSP,1517507874.000821,70,0,0,14,31,47
pr_communication,U7CC9DP98,1517508854.000156,70,0,0,14,31,48
pr_communication,U7DET4PSP,1517508959.000314,70,0,0,14,31,48
pr_communication,U7CC9DP98,1517509050.000417,70,0,0,14,31,49
pr_communication,U7DET4PSP,1517509115.000614,70,0,0,14,31,49
pr_communication,U7CC9DP98,1517514756.000159,70,0,0,14,31,54
pr_communication,U7DET4PSP,1517521043.000459,70,0,0,14,32,1
pr_communication,U7G52NFN2,1517521664.000192,70,0,0,14,32,1
pr_communication,U7CC9DP98,1517552915.000154,70,0,0,14,32,32
pr_communication,U7C2YBD7D,1517553429.000138,70,0,0,14,32,33
pr_communication,U7DET4PSP,1517560934.000255,70,0,0,14,32,40
pr_communication,U7G52NFN2,1517564241.000388,70,0,0,14,32,44
pr_communication,U7C2YBD7D,1517566592.000101,70,0,0,14,32,46
pr_communication,U7G52NFN2,1517566903.000003,70,0,0,14,32,46
pr_communication,U7C2YBD7D,1517567860.000468,70,0,0,14,32,47
pr_communication,U7C2YBD7D,1517567957.000095,70,0,0,14,32,47
pr_communication,U7C2YBD7D,1517567988.000277,70,0,0,14,32,47
pr_communication,U7G52NFN2,1517573438.000396,70,0,0,14,32,53
pr_communication,U7C2YBD7D,1517573487.000342,70,0,0,14,32,53
pr_communication,U7C2YBD7D,1517573554.000264,70,0,0,14,32,53
pr_communication,U7C2YBD7D,1517573569.000146,70,0,0,14,32,53
pr_communication,U7C2YBD7D,1517573574.000403,70,0,0,14,32,53
pr_communication,U7DET4PSP,1517573653.000389,70,0,0,14,32,53
pr_communication,U7DET4PSP,1517573656.000136,70,0,0,14,32,53
pr_communication,U7C2YBD7D,1517573989.000069,70,0,0,14,32,53
pr_communication,U7C2YBD7D,1517573995.000409,70,0,0,14,32,53
pr_communication,U7DET4PSP,1517574104.000153,70,0,0,14,32,54
pr_communication,U7PUGSSMR,1517582018.000430,70,0,0,14,33,2
pr_communication,U7DET4PSP,1517582797.000045,70,0,0,14,33,2
pr_communication,U7DET4PSP,1517582860.000636,70,0,0,14,33,2
pr_communication,U7DET4PSP,1517582870.000193,70,0,0,14,33,2
pr_communication,U7BS22HB3,1517648706.000084,70,0,0,14,34,8
pr_communication,U7C2YBD7D,1517653862.000068,70,0,0,14,34,13
pr_communication,U7C2YBD7D,1517653902.000025,70,0,0,14,34,13
pr_communication,U7C2YBD7D,1517653974.000048,70,0,0,14,34,13
pr_communication,U7DET4PSP,1517654208.000001,70,0,0,14,34,14
pr_communication,U7G52NFN2,1517657504.000065,70,0,0,14,34,17
pr_communication,U7PUGSSMR,1517677976.000038,70,0,0,14,34,37
pr_communication,U7DET4PSP,1517678137.000091,70,0,0,14,34,38
pr_communication,U7DET4PSP,1517678190.000060,70,0,0,14,34,38
pr_communication,U7BS22HB3,1517837950.000560,70,0,0,14,37,17
pr_communication,U7G52NFN2,1517839887.000516,70,0,0,14,37,19
pr_communication,U7PUGSSMR,1517840559.000429,70,0,0,14,37,20
pr_communication,U7G52NFN2,1517843913.000575,70,0,0,14,37,23
pr_communication,U7PUGSSMR,1517851516.000576,70,0,0,14,37,31
pr_communication,U7G52NFN2,1517851627.000140,70,0,0,14,37,31
pr_communication,U7PUGSSMR,1517851749.000485,70,0,0,14,37,31
pr_communication,U7PUGSSMR,1517851766.000208,70,0,0,14,37,31
pr_communication,U7DET4PSP,1517853507.000624,70,0,0,14,37,33
pr_communication,U7PUGSSMR,1517853680.000030,70,0,0,14,37,33
pr_communication,U7C2YBD7D,1517859236.000393,70,0,0,14,37,39
pr_communication,U7C2YBD7D,1517859248.000052,70,0,0,14,37,39
pr_communication,U7BS22HB3,1517859636.000393,70,0,0,14,37,39
pr_communication,U7C2YBD7D,1517859731.000370,70,0,0,14,37,39
pr_communication,U7DET4PSP,1517859828.000456,70,0,0,14,37,39
production,U7C2YBD7D,1513618627.000745,70,0,0,13,26,58
production,U7BS22HB3,1513618628.000371,70,0,0,13,26,58
production,U7CC9DP98,1513618628.000400,70,0,0,13,26,58
production,U2WQ03HBJ,1513618628.000434,70,0,0,13,26,58
production,U7C2YBD7D,1516864078.000045,70,0,0,14,21,4
production,U7CC9DP98,1516870254.000400,70,0,0,14,21,10
random,U2WQ03HBJ,1478168838.000002,70,0,0,3,36,8
random,U2WQZKASV,1478169095.000003,70,0,0,3,36,9
random,U2Y7A9163,1478169210.000004,70,0,0,3,36,9
random,U2Y7DH19U,1478170640.000005,70,0,0,3,36,10
random,U2WT4FWU8,1478180589.000006,70,0,0,3,36,20
random,U2XFGAC57,1478247699.000002,70,0,0,3,37,27
random,U2WT4FWU8,1478364179.000002,70,0,0,3,39,24
random,U2WQ03HBJ,1478956514.689616,70,0,0,3,49,16
random,U2Y7DH19U,1479210714.000002,70,0,0,3,53,30
random,U35MB0RS7,1479822864.000002,70,0,0,4,3,42
random,U35S0KGF7,1479823524.000003,70,0,0,4,3,43
random,U2WQ03HBJ,1485115830.000002,70,0,0,5,31,55
random,U2WQ03HBJ,1485115841.000004,70,0,0,5,31,55
random,U2WQ03HBJ,1485186611.000002,70,0,0,5,33,6
random,U7D1PDTKQ,1506970770.000544,70,0,0,11,36,10
random,U7C2YBD7D,1506971227.000140,70,0,0,11,36,11
random,U7BMUSDTJ,1507006599.000168,70,0,0,11,36,46
random,U7BS22HB3,1507009530.000072,70,0,0,11,36,49
random,U7CC9DP98,1507013030.000116,70,0,0,11,36,53
random,U7DET4PSP,1507151295.000496,70,0,0,11,39,11
random,U7G52NFN2,1507531283.000198,70,0,0,11,45,31
random,U7PUGSSMR,1508966906.000123,70,0,0,12,9,26
random,U8XDG394P,1516611294.000088,70,0,0,14,16,51
random,U90TZFQBV,1517333675.000892,70,0,0,14,28,53
random,U9439D7V2,1517853322.000354,70,0,0,14,37,33
showcase,U7C2YBD7D,1511717804.000034,70,0,0,12,55,17
showcase,U2WQ03HBJ,1511717804.000064,70,0,0,12,55,17
showcase,U7DET4PSP,1511717804.000072,70,0,0,12,55,17
showcase,U7G52NFN2,1511717804.000081,70,0,0,12,55,17
showcase,U7PUGSSMR,1511717804.000087,70,0,0,12,55,17
showcase,U7BMUSDTJ,1511717804.000094,70,0,0,12,55,17
showcase,U7CC9DP98,1511717804.000099,70,0,0,12,55,17
showcase,U7C2YBD7D,1511717804.000118,70,0,0,12,55,17
showcase,U7C2YBD7D,1511717860.000032,70,0,0,12,55,17
showcase,U7C2YBD7D,1511717884.000050,70,0,0,12,55,17
showcase,U2WQ03HBJ,1511722609.000056,70,0,0,12,55,22
showcase,U7C2YBD7D,1512923561.000075,70,0,0,13,15,23
showcase,U7C2YBD7D,1512923565.000027,70,0,0,13,15,23
showcase,U7C2YBD7D,1512923589.000064,70,0,0,13,15,23
showcase,U7BMUSDTJ,1512924172.000012,70,0,0,13,15,24
showcase,U7C2YBD7D,1512925804.000104,70,0,0,13,15,25
showcase,U7C2YBD7D,1512926014.000052,70,0,0,13,15,26
showcase,U7C2YBD7D,1512926019.000065,70,0,0,13,15,26
showcase,U7C2YBD7D,1512926279.000005,70,0,0,13,15,26
showcase,U2WQ03HBJ,1512926555.000049,70,0,0,13,15,26
showcase,U7C2YBD7D,1512926571.000081,70,0,0,13,15,26
showcase,U2WQ03HBJ,1512926600.000070,70,0,0,13,15,26
showcase,U2WQ03HBJ,1512926623.000027,70,0,0,13,15,26
showcase,U2WQ03HBJ,1512926653.000077,70,0,0,13,15,26
showcase,U2WQ03HBJ,1512926669.000028,70,0,0,13,15,26
showcase,U7C2YBD7D,1512926810.000077,70,0,0,13,15,26
showcase,U2WQ03HBJ,1512926836.000073,70,0,0,13,15,26
showcase,U2WQ03HBJ,1512926890.000001,70,0,0,13,15,26
showcase,U2WQ03HBJ,1512927166.000118,70,0,0,13,15,27
showcase,U7C2YBD7D,1512927564.000035,70,0,0,13,15,27
showcase,U2WQ03HBJ,1512927712.000024,70,0,0,13,15,27
showcase,U7C2YBD7D,1512930519.000056,70,0,0,13,15,30
showcase,U7C2YBD7D,1512930549.000096,70,0,0,13,15,30
showcase,U7C2YBD7D,1512931035.000009,70,0,0,13,15,31
showcase,U7C2YBD7D,1512931077.000069,70,0,0,13,15,31
showcase,U7C2YBD7D,1512931109.000065,70,0,0,13,15,31
showcase,U2WQ03HBJ,1512931859.000053,70,0,0,13,15,31
showcase,U7C2YBD7D,1512937516.000017,70,0,0,13,15,37
showcase,U7C2YBD7D,1512937612.000065,70,0,0,13,15,37
showcase,U7C2YBD7D,1512937640.000074,70,0,0,13,15,37
showcase,U7C2YBD7D,1512937643.000102,70,0,0,13,15,37
showcase,U7BMUSDTJ,1512938329.000008,70,0,0,13,15,38
showcase,U7BMUSDTJ,1512939940.000045,70,0,0,13,15,39
showcase,U7BMUSDTJ,1513000806.000246,70,0,0,13,16,40
showcase,U7C2YBD7D,1513012347.000061,70,0,0,13,16,52
showcase,U7C2YBD7D,1513012358.000266,70,0,0,13,16,52
showcase,U7C2YBD7D,1513012372.000066,70,0,0,13,16,52
showcase,U7C2YBD7D,1513013033.000268,70,0,0,13,16,53
showcase,U7C2YBD7D,1513013034.000137,70,0,0,13,16,53
showcase,U7C2YBD7D,1513024780.000423,70,0,0,13,17,4
showcase,U7C2YBD7D,1513024802.000088,70,0,0,13,17,4
showcase,U7BMUSDTJ,1513024841.000361,70,0,0,13,17,4
showcase,U7C2YBD7D,1513024905.000401,70,0,0,13,17,4
showcase,U7C2YBD7D,1513024908.000617,70,0,0,13,17,4
showcase,U7C2YBD7D,1513024928.000359,70,0,0,13,17,4
showcase,U7BMUSDTJ,1513024972.000018,70,0,0,13,17,4
showcase,U7C2YBD7D,1513025018.000498,70,0,0,13,17,5
showcase,U7C2YBD7D,1513025022.000080,70,0,0,13,17,5
showcase,U7C2YBD7D,1513025036.000643,70,0,0,13,17,5
showcase,U7BMUSDTJ,1513025079.000475,70,0,0,13,17,5
showcase,U7BS22HB3,1513025902.000134,70,0,0,13,17,5
showcase,U7C2YBD7D,1513026023.000514,70,0,0,13,17,6
showcase,U7C2YBD7D,1513026092.000113,70,0,0,13,17,6
showcase,U7DET4PSP,1513080404.000144,70,0,0,13,18,0
showcase,U7G52NFN2,1513081057.000226,70,0,0,13,18,1
showcase,U7DET4PSP,1513089762.000025,70,0,0,13,18,9
showcase,U7C2YBD7D,1513105887.000084,70,0,0,13,18,25
showcase,U7C2YBD7D,1513159535.000335,70,0,0,13,19,19
showcase,U7C2YBD7D,1513159812.000276,70,0,0,13,19,19
showcase,U7DET4PSP,1513162078.000062,70,0,0,13,19,22
showcase,U7DET4PSP,1513162088.000500,70,0,0,13,19,22
showcase,U7BMUSDTJ,1513359085.000457,70,0,0,13,22,39
showcase,U7C2YBD7D,1513413816.000067,70,0,0,13,23,33
showcase,U7C2YBD7D,1513414289.000005,70,0,0,13,23,34
showcase,U7DET4PSP,1513433639.000034,70,0,0,13,23,53
showcase,U7DET4PSP,1513433867.000006,70,0,0,13,23,53
showcase,U7G52NFN2,1513438396.000096,70,0,0,13,23,58
showcase,U7BMUSDTJ,1513441436.000140,70,0,0,13,24,1
showcase,U7DET4PSP,1513764997.000103,70,0,0,13,29,24
showcase,U7DET4PSP,1513765025.000246,70,0,0,13,29,25
showcase,U7C2YBD7D,1513845963.000114,70,0,0,13,30,45
showcase,U7DET4PSP,1513848126.000351,70,0,0,13,30,48
showcase,U7C2YBD7D,1517377536.000057,70,0,0,14,29,37
showcase,U7BMUSDTJ,1517378627.000077,70,0,0,14,29,38
showcase,U7C2YBD7D,1517378694.000289,70,0,0,14,29,38
showcase,U7BMUSDTJ,1517378701.000094,70,0,0,14,29,38
showcase,U7C2YBD7D,1517378736.000127,70,0,0,14,29,38
showcase,U7BMUSDTJ,1517378957.000234,70,0,0,14,29,38
showcase,U7G52NFN2,1517387976.000225,70,0,0,14,29,47
showcase,U7C2YBD7D,1517388393.000266,70,0,0,14,29,48
showcase,U7BMUSDTJ,1517392028.000473,70,0,0,14,29,52
showcase,U7G52NFN2,1517392217.000588,70,0,0,14,29,52
social-media,U7G52NFN2,1516188092.000320,70,0,0,14,9,48
social-media,U7G52NFN2,1516188099.000035,70,0,0,14,9,48
social-media,U7G52NFN2,1516189040.000465,70,0,0,14,9,49
social-media,U7G52NFN2,1516189044.000088,70,0,0,14,9,49
social-media,U7DET4PSP,1516189248.000227,70,0,0,14,9,49
social-media,U7G52NFN2,1516189284.000016,70,0,0,14,9,49
social-media,U7G52NFN2,1516189293.000272,70,0,0,14,9,49
social-media,U7DET4PSP,1516189299.000389,70,0,0,14,9,49
social-media,U7G52NFN2,1516189320.000045,70,0,0,14,9,49
social-media,U7DET4PSP,1516189412.000056,70,0,0,14,9,49
social-media,U7G52NFN2,1516190614.000267,70,0,0,14,9,50
social-media,U7DET4PSP,1516197728.000219,70,0,0,14,9,57
social-media,U7G52NFN2,1516199657.000043,70,0,0,14,9,59
social-media,U7G52NFN2,1516201212.001174,70,0,0,14,10,1
social-media,U7DET4PSP,1516202216.000446,70,0,0,14,10,2
social-media,U7G52NFN2,1516202912.000113,70,0,0,14,10,2
social-media,U7DET4PSP,1516209334.000100,70,0,0,14,10,9
vk18wish,U2WQ03HBJ,1507538633.000105,70,0,0,11,45,38
vk18wish,U7G52NFN2,1507538658.000140,70,0,0,11,45,38
vk18wish,U7G52NFN2,1507538777.000084,70,0,0,11,45,38
vk18wish,U7C2YBD7D,1507609861.000086,70,0,0,11,46,49
vk18wish,U7C2YBD7D,1507614595.000066,70,0,0,11,46,54
vk18wish,U7C2YBD7D,1507614629.000114,70,0,0,11,46,54
vk18wish,U7C2YBD7D,1507614652.000020,70,0,0,11,46,54
vk18wish,U7C2YBD7D,1507614726.000006,70,0,0,11,46,54
vk18wish,U7C2YBD7D,1507614762.000104,70,0,0,11,46,54
vk18wish,U7C2YBD7D,1507614788.000081,70,0,0,11,46,54
vk18wish,U7C2YBD7D,1507614816.000027,70,0,0,11,46,54
vk18wish,U7C2YBD7D,1507614864.000010,70,0,0,11,46,54
vk18wish,U7C2YBD7D,1507614874.000018,70,0,0,11,46,54
vk18wish,U7C2YBD7D,1507614994.000006,70,0,0,11,46,54
vk18wish,U7C2YBD7D,1507615025.000055,70,0,0,11,46,55
vk18wish,U7C2YBD7D,1507615033.000021,70,0,0,11,46,55
vk18wish,U7G52NFN2,1507651535.000722,70,0,0,11,47,31
vk18wish,U7PUGSSMR,1509294102.000017,70,0,0,12,14,54
vk18wish,U7C2YBD7D,1510331776.000430,70,0,0,12,32,11
vk18wish,U7C2YBD7D,1510331813.000203,70,0,0,12,32,11
vk18wish,U7C2YBD7D,1510331844.000044,70,0,0,12,32,11
vk18wish,U2WQ03HBJ,1510341224.000035,70,0,0,12,32,21
vk18wish,U7G52NFN2,1510560241.000200,70,0,0,12,36,0
vk18wish,U2WQ03HBJ,1510563526.000268,70,0,0,12,36,3
vk18wish,U2WQ03HBJ,1510563709.000071,70,0,0,12,36,3
vk18wish,U7C2YBD7D,1510897998.000073,70,0,0,12,41,37
vk18wish,U7C2YBD7D,1511442898.000020,70,0,0,12,50,42
vk18wish,U7C2YBD7D,1511442901.000036,70,0,0,12,50,42
vk18wish,U7C2YBD7D,1511443064.000143,70,0,0,12,50,43
vk18wish,U7DET4PSP,1511482481.000062,70,0,0,12,51,22
vk18wish,U7DET4PSP,1511482800.000078,70,0,0,12,51,22
vk18wish,U7DET4PSP,1511482834.000067,70,0,0,12,51,22
vk18wish,U7DET4PSP,1511482949.000117,70,0,0,12,51,22
vk18wish,U2WQ03HBJ,1511539287.000025,70,0,0,12,52,19
vk18wish,U2WQ03HBJ,1511539371.000107,70,0,0,12,52,19
vk18wish,U2WQ03HBJ,1511539549.000111,70,0,0,12,52,19
vk18wish,U7C2YBD7D,1511714900.000047,70,0,0,12,55,14
vk18wish,U7C2YBD7D,1511714981.000071,70,0,0,12,55,14
vk18wish,U7G52NFN2,1511715902.000194,70,0,0,12,55,15
vk18wish,U7C2YBD7D,1511716194.000016,70,0,0,12,55,16
vk18wish,U7DET4PSP,1511718396.000085,70,0,0,12,55,18
vk18wish,U2WQ03HBJ,1511720321.000090,70,0,0,12,55,20
vk18wish,U2WQ03HBJ,1511720347.000074,70,0,0,12,55,20
vk18wish,U2WQ03HBJ,1511720371.000095,70,0,0,12,55,20
vk18wish,U2WQ03HBJ,1511720680.000068,70,0,0,12,55,20
vk18wish,U2WQ03HBJ,1511720798.000109,70,0,0,12,55,20
vk18wish,U7DET4PSP,1511720808.000032,70,0,0,12,55,20
vk18wish,U2WQ03HBJ,1511720816.000058,70,0,0,12,55,20
vk18wish,U2WQ03HBJ,1511720870.000002,70,0,0,12,55,20
vk18wish,U7DET4PSP,1511721165.000006,70,0,0,12,55,21
vk18wish,U7C2YBD7D,1511854328.000007,70,0,0,12,57,34
vk18wish,U35S0KGF7,1511854346.000012,70,0,0,12,57,34
vk18wish,U35MB0RS7,1511854346.000027,70,0,0,12,57,34
vk18wish,U7C2YBD7D,1512724957.000191,70,0,0,13,12,4
vk18wish,U7C2YBD7D,1512724960.000285,70,0,0,13,12,4
vk18wish,U7C2YBD7D,1512724980.000204,70,0,0,13,12,4
website,U7C2YBD7D,1516977527.000281,70,0,0,14,22,57
website,U7PUGSSMR,1516977527.000715,70,0,0,14,22,57
website,U7PUGSSMR,1516978034.000424,70,0,0,14,22,58
website,U7PUGSSMR,1517067381.000013,70,0,0,14,24,27
website,U90TZFQBV,1517334120.000742,70,0,0,14,28,54
website,U7C2YBD7D,1517349131.000189,70,0,0,14,29,9
website,U7C2YBD7D,1517349133.000197,70,0,0,14,29,9
website,U90TZFQBV,1517439159.000108,70,0,0,14,30,39
website,U90TZFQBV,1517439284.000207,70,0,0,14,30,39
website,U7PUGSSMR,1517471485.000229,70,0,0,14,31,11
website,U90TZFQBV,1517484765.000436,70,0,0,14,31,24
website,U7PUGSSMR,1517488128.000322,70,0,0,14,31,28
website,U7PUGSSMR,1517488134.000421,70,0,0,14,31,28
website,U7C2YBD7D,1517496381.000469,70,0,0,14,31,36
website,U7C2YBD7D,1517573184.000354,70,0,0,14,32,53
website,U90TZFQBV,1517574808.000129,70,0,0,14,32,54
website,U7C2YBD7D,1517575017.000170,70,0,0,14,32,55
website,U90TZFQBV,1517575159.000046,70,0,0,14,32,55
website,U7C2YBD7D,1517576620.000017,70,0,0,14,32,56
website,U7PUGSSMR,1517823578.000258,70,0,0,14,37,3
website,U7PUGSSMR,1517823590.000427,70,0,0,14,37,3
website,U7PUGSSMR,1517823615.000497,70,0,0,14,37,3
website,U7PUGSSMR,1517832123.000006,70,0,0,14,37,12
website,U90TZFQBV,1517842615.000120,70,0,0,14,37,22
website,U90TZFQBV,1517842634.000080,70,0,0,14,37,22
website,U7PUGSSMR,1517919487.000239,70,0,0,14,38,39
website,U90TZFQBV,1517934232.000704,70,0,0,14,38,54
website,U7PUGSSMR,1517942527.000079,70,0,0,14,39,2
website,U7C2YBD7D,1518038474.000582,70,0,0,14,40,38
website,U7C2YBD7D,1518038578.000581,70,0,0,14,40,38
website,U7C2YBD7D,1518038580.000508,70,0,0,14,40,38
website,U7C2YBD7D,1518038589.000119,70,0,0,14,40,38
website,U7C2YBD7D,1518038655.000490,70,0,0,14,40,38
website,U7C2YBD7D,1518038703.000679,70,0,0,14,40,38
website,U7PUGSSMR,1518040465.000513,70,0,0,14,40,40
website,U7C2YBD7D,1518073993.000162,70,0,0,14,41,13
website,U7C2YBD7D,1518074003.000151,70,0,0,14,41,14
website,U7C2YBD7D,1518074177.000256,70,0,0,14,41,14
website,U7C2YBD7D,1518074242.000127,70,0,0,14,41,14
website,U90TZFQBV,1518099297.000565,70,0,0,14,41,39
